PriceDate,Balanced-Superannuation,Growth-Superannuation,Alternative Growth-Superannuation,Sustainable Balanced-Superannuation,Conservative Balanced-Superannuation,Capital Stable-Superannuation,Overseas Shares-Superannuation,Australian Shares-Superannuation,Property-Superannuation,Fixed Interest-Superannuation,Cash-Superannuation,Balanced-Pension,Growth-Pension,Alternative Growth-Pension,Sustainable Balanced-Pension,Conservative Balanced-Pension,Capital Stable-Pension,Long-term-Pension,Overseas Shares-Pension,Australian Shares-Pension,Property-Pension,Fixed Interest-Pension,Cash-Pension
2024-12-20,2.801941,3.172295,2.744822,2.778282,2.210451,1.926641,4.310041,3.238211,2.264976,1.401885,1.320092,3.029536,3.487811,2.948589,3.067653,2.393150,2.056449,1.416751,5.018799,3.708456,2.442536,1.476690,1.382932
2024-12-19,2.803288,3.174775,2.745603,2.780036,2.211268,1.926954,4.286048,3.269164,2.257772,1.401725,1.319917,3.033332,3.494322,2.952236,3.072134,2.394752,2.057579,1.417167,4.988734,3.749029,2.434016,1.476472,1.382720
2024-12-18,2.814531,3.191074,2.754338,2.793348,2.218339,1.931951,4.290289,3.316924,2.264633,1.406847,1.319739,3.048448,3.515789,2.964738,3.089043,2.403925,2.064191,1.424143,4.994233,3.810842,2.442045,1.482814,1.382506
2024-12-17,2.828410,3.212062,2.766846,2.802554,2.226100,1.936890,4.359495,3.318456,2.280235,1.408796,1.319591,3.062175,3.535148,2.976226,3.097899,2.412482,2.069130,1.431916,5.080973,3.812822,2.460811,1.485225,1.382327
2024-12-16,2.825161,3.207307,2.763776,2.798563,2.223585,1.935469,4.364413,3.296888,2.281852,1.408665,1.319425,3.056591,3.526519,2.970815,3.091333,2.409147,2.066881,1.430360,5.087226,3.784878,2.462755,1.485064,1.382123
2024-12-13,2.828642,3.212601,2.766628,2.802522,2.225646,1.936533,4.364329,3.315258,2.284089,1.409002,1.318975,3.061697,3.534348,2.975289,3.096671,2.411771,2.068491,1.432345,5.087082,3.808724,2.465442,1.485469,1.381583
2024-12-12,2.833153,3.218819,2.769984,2.806554,2.228470,1.938677,4.370421,3.329514,2.285349,1.411822,1.318862,3.067292,3.541901,2.979696,3.101515,2.415352,2.071178,1.435349,5.094673,3.827211,2.466956,1.488959,1.381446
2024-12-11,2.839071,3.226739,2.774827,2.812884,2.232655,1.941812,4.390875,3.338300,2.285595,1.415838,1.318719,3.074054,3.550853,2.984998,3.108971,2.420094,2.074864,1.439595,5.120273,3.838625,2.467258,1.493927,1.381281
2024-12-10,2.837211,3.223548,2.772572,2.812088,2.231779,1.941492,4.361400,3.356214,2.286946,1.417433,1.318517,3.073893,3.550334,2.984739,3.109734,2.419733,2.075185,1.439177,5.083516,3.861819,2.468883,1.495914,1.381034
2024-12-09,2.837060,3.224610,2.772275,2.814181,2.230722,1.940801,4.348944,3.365194,2.291908,1.416115,1.318383,3.073969,3.550837,2.984712,3.112753,2.419091,2.074393,1.438410,5.068297,3.873468,2.474851,1.494280,1.380874
2024-12-06,2.843920,3.234370,2.778335,2.819908,2.234997,1.942960,4.387442,3.368359,2.291628,1.416346,1.317946,3.081120,3.561932,2.990744,3.118716,2.423361,2.076720,1.442331,5.116067,3.877632,2.474515,1.494562,1.380340
2024-12-05,2.842139,3.233088,2.776930,2.818141,2.233793,1.942074,4.361408,3.387171,2.291580,1.414995,1.317800,3.080657,3.562198,2.990945,3.117728,2.422660,2.076178,1.440740,5.083540,3.902008,2.474662,1.492964,1.380160
2024-12-04,2.842139,3.233112,2.776736,2.817929,2.233528,1.941830,4.364513,3.384157,2.293749,1.415022,1.317606,3.080491,3.561825,2.990523,3.117497,2.422333,2.075804,1.440882,5.087447,3.898129,2.477265,1.493003,1.379924
2024-12-03,2.834962,3.224222,2.769539,2.811680,2.228234,1.938289,4.324700,3.392832,2.294718,1.412658,1.317465,3.073134,3.552335,2.983342,3.111464,2.416388,2.071923,1.436965,5.037608,3.909546,2.478428,1.490076,1.379748
2024-12-02,2.830567,3.216653,2.765795,2.807260,2.226085,1.936836,4.319301,3.373327,2.297305,1.412530,1.317322,3.067994,3.544022,2.978966,3.105935,2.413995,2.070251,1.434423,5.030805,3.884297,2.481538,1.489919,1.379576
2024-11-29,2.823154,3.206138,2.759054,2.801193,2.221138,1.933758,4.281511,3.370921,2.302640,1.411405,1.316667,3.060132,3.532552,2.972264,3.099222,2.408806,2.066905,1.430168,4.983757,3.881245,2.487957,1.488527,1.378769
2024-11-28,2.820859,3.203711,2.757200,2.799603,2.219513,1.932171,4.273377,3.373280,2.305102,1.408896,1.316518,3.057953,3.530607,2.970659,3.098196,2.406933,2.065168,1.428325,4.973526,3.884338,2.490917,1.485448,1.378588
2024-11-27,2.818051,3.200387,2.754738,2.796076,2.217420,1.930517,4.276506,3.361290,2.304942,1.407183,1.316373,3.053932,3.525434,2.966818,3.093304,2.404083,2.062900,1.426668,4.977423,3.868806,2.490725,1.483324,1.378409
2024-11-26,2.817553,3.200108,2.754571,2.794733,2.216713,1.929644,4.291726,3.346471,2.301513,1.405447,1.316226,3.052101,3.523293,2.965116,3.090668,2.402742,2.061414,1.426013,4.996618,3.849658,2.486652,1.481176,1.378233
2024-11-25,2.816614,3.199199,2.753672,2.792688,2.216072,1.929312,4.275126,3.356422,2.300181,1.405202,1.316080,3.051927,3.523152,2.965147,3.089213,2.402512,2.061300,1.425265,4.975732,3.862604,2.485050,1.480899,1.378053
2024-11-22,2.810693,3.191785,2.748703,2.786372,2.211633,1.925598,4.257639,3.349482,2.295085,1.400570,1.315639,3.045253,3.515116,2.959760,3.081789,2.397297,2.056939,1.420960,4.953884,3.853668,2.478921,1.475159,1.377515
2024-11-21,2.801452,3.178244,2.740823,2.776011,2.205878,1.921969,4.232899,3.327982,2.291161,1.398801,1.315495,3.034158,3.499045,2.950822,3.069319,2.390558,2.052546,1.415674,4.922825,3.825812,2.474203,1.472974,1.377338
2024-11-20,2.800094,3.176129,2.739547,2.772610,2.205344,1.921577,4.224991,3.330821,2.289071,1.398969,1.315351,3.033289,3.497915,2.950042,3.065993,2.389969,2.052295,1.415198,4.913046,3.829546,2.471698,1.473189,1.377161
2024-11-19,2.801922,3.179072,2.740778,2.775082,2.206372,1.922286,4.214894,3.349551,2.290930,1.399564,1.315210,3.036567,3.502867,2.952864,3.070057,2.391676,2.053529,1.416227,4.900291,3.853908,2.473937,1.473923,1.376990
2024-11-18,2.795908,3.170287,2.735744,2.769856,2.202728,1.919784,4.214212,3.323815,2.287931,1.397962,1.315073,3.028424,3.491264,2.945631,3.061925,2.386808,2.050182,1.412947,4.899567,3.820566,2.470331,1.471932,1.376815
2024-11-15,2.793541,3.166846,2.733690,2.769485,2.201201,1.918568,4.212749,3.315382,2.286526,1.396916,1.314667,3.025423,3.487227,2.943027,3.061895,2.384763,2.048663,1.411589,4.897865,3.809692,2.468642,1.470637,1.376332
2024-11-14,2.795810,3.171217,2.735506,2.773837,2.201699,1.918627,4.246972,3.298551,2.285665,1.395937,1.314562,3.025311,3.487728,2.942096,3.063764,2.384496,2.047769,1.412619,4.940487,3.787786,2.467593,1.469431,1.376207
2024-11-13,2.795967,3.171638,2.735738,2.771891,2.201480,1.918449,4.256192,3.290057,2.288513,1.395624,1.314441,3.024611,3.486597,2.941430,3.060474,2.384065,2.047264,1.412627,4.952039,3.776784,2.471016,1.469045,1.376056
2024-11-12,2.798222,3.174983,2.737062,2.774996,2.202896,1.919723,4.247254,3.307649,2.288064,1.397868,1.314303,3.028189,3.491372,2.944068,3.065485,2.386254,2.049074,1.414364,4.940869,3.799612,2.470476,1.471823,1.375887
2024-11-11,2.800360,3.177916,2.738779,2.777736,2.204266,1.920950,4.260374,3.304004,2.291170,1.399872,1.314171,3.029924,3.493155,2.945126,3.068027,2.387722,2.050249,1.416174,4.957302,3.794902,2.474212,1.474304,1.375726
2024-11-08,2.797336,3.173863,2.735765,2.774408,2.202328,1.919682,4.238400,3.311818,2.291377,1.399770,1.313759,3.027567,3.489993,2.942986,3.064603,2.385904,2.049095,1.414673,4.929804,3.805083,2.474460,1.474178,1.375222
2024-11-07,2.788780,3.162458,2.728127,2.763622,2.196226,1.915763,4.214256,3.294541,2.287259,1.397244,1.313606,3.016835,3.475035,2.933499,3.050898,2.378956,2.044178,1.409587,4.899598,3.782698,2.469509,1.471050,1.375036
2024-11-06,2.786377,3.158924,2.727057,2.764152,2.195255,1.914381,4.223669,3.277021,2.284029,1.394963,1.313394,3.014049,3.471290,2.931558,3.051079,2.377100,2.042398,1.407699,4.911363,3.759998,2.465625,1.468226,1.374776
2024-11-05,2.767792,3.129952,2.709749,2.745904,2.184774,1.908745,4.148251,3.249453,2.286137,1.397420,1.313266,2.993718,3.439362,2.913249,3.029932,2.365489,2.036174,1.398980,4.816950,3.724269,2.468161,1.471268,1.374619
2024-11-04,2.765237,3.125654,2.707421,2.744349,2.183741,1.907999,4.124742,3.259120,2.283034,1.397787,1.313134,2.992564,3.437465,2.912361,3.029694,2.364624,2.035889,1.397672,4.787510,3.736820,2.464430,1.471723,1.374458
2024-11-01,2.762756,3.122600,2.705396,2.740938,2.181999,1.906568,4.131508,3.243826,2.276742,1.396101,1.312734,2.988608,3.432480,2.908942,3.024454,2.362153,2.033804,1.395862,4.795985,3.717039,2.456864,1.469635,1.373969
2024-10-31,2.764420,3.124250,2.706850,2.745540,2.183520,1.907550,4.123820,3.257660,2.279300,1.398000,1.312580,2.992110,3.437000,2.912060,3.031040,2.364250,2.035440,1.397120,4.786540,3.734960,2.459950,1.471940,1.373780
2024-10-30,2.772970,3.137290,2.713770,2.754220,2.188290,1.910840,4.163510,3.264070,2.274740,1.399510,1.312470,3.000880,3.449520,2.918590,3.039590,2.369370,2.038880,1.401950,4.836030,3.743630,2.455720,1.473820,1.373640
2024-10-29,2.780970,3.149200,2.720540,2.761370,2.193190,1.913740,4.185710,3.285290,2.274170,1.400650,1.312320,3.010250,3.463620,2.926660,3.048120,2.375040,2.042290,1.406789,4.863620,3.771340,2.455030,1.475230,1.373470
2024-10-28,2.776970,3.146500,2.715160,2.748420,2.188000,1.908770,4.225400,3.271900,2.268160,1.400090,1.312180,3.006270,3.457660,2.923170,3.044590,2.372320,2.040520,1.403804,4.851410,3.759860,2.456790,1.474540,1.373290
2024-10-25,2.769800,3.136160,2.708510,2.742130,2.183910,1.906760,4.195000,3.262040,2.266900,1.402220,1.311760,2.998890,3.445870,2.916140,3.037470,2.368060,2.038330,1.400972,4.813790,3.747150,2.455270,1.477160,1.372780
2024-10-24,2.770640,3.138300,2.709350,2.741280,2.184470,1.906900,4.198050,3.266960,2.268880,1.401750,1.311620,3.000380,3.448590,2.917320,3.036600,2.368680,2.038530,1.398164,4.817560,3.753340,2.457650,1.476580,1.372600
2024-10-23,2.771600,3.140290,2.710470,2.740840,2.184930,1.906950,4.196770,3.275430,2.269780,1.400390,1.311530,3.002210,3.451410,2.919020,3.036090,2.369360,2.038660,1.397891,4.815960,3.764350,2.458760,1.474900,1.372500
2024-10-22,2.774050,3.143710,2.712410,2.743330,2.186400,1.908460,4.207370,3.273720,2.267870,1.402710,1.311510,3.004340,3.453740,2.920500,3.038280,2.370970,2.040200,1.398821,4.829240,3.762180,2.456360,1.477770,1.372480
2024-10-21,2.786690,3.161670,2.723220,2.756780,2.195060,1.914330,4.225770,3.318730,2.268060,1.407090,1.311490,3.020620,3.476720,2.934440,3.055630,2.381510,2.047430,1.405885,4.852000,3.820550,2.456600,1.483160,1.372450
2024-10-18,2.783550,3.156540,2.720240,2.753100,2.192830,1.913530,4.227150,3.296770,2.272160,1.409250,1.311160,3.015840,3.468520,2.929790,3.049870,2.378660,2.046210,1.405953,4.853820,3.792170,2.461540,1.485830,1.372050
2024-10-17,2.786300,3.160080,2.721450,2.754240,2.194440,1.914270,4.206700,3.331110,2.271430,1.409760,1.311160,3.021030,3.476340,2.933960,3.052850,2.381500,2.047700,1.406389,4.828520,3.836710,2.460640,1.486460,1.372050
2024-10-16,2.784200,3.156100,2.720140,2.751700,2.193660,1.914260,4.223430,3.301950,2.272470,1.412190,1.310990,3.017390,3.469730,2.930590,3.048890,2.379860,2.047350,1.406326,4.849160,3.798940,2.461850,1.489450,1.371850
2024-10-15,2.782120,3.154400,2.717800,2.751950,2.191880,1.912710,4.202350,3.316900,2.270010,1.409930,1.310830,3.015880,3.468810,2.929210,3.049980,2.378370,2.045750,1.405210,4.823120,3.818330,2.458870,1.486670,1.371650
2024-10-14,2.783310,3.156600,2.719050,2.752160,2.191550,1.912130,4.227320,3.299470,2.268550,1.407500,1.310680,3.015000,3.468340,2.928620,3.048250,2.377220,2.044490,1.404446,4.854060,3.795750,2.457110,1.483670,1.371470
2024-10-11,2.776620,3.146250,2.712390,2.744060,2.187420,1.909710,4.199770,3.291280,2.267800,1.408520,1.310240,3.007700,3.457210,2.921690,3.039280,2.372780,2.041860,1.401511,4.819960,3.785170,2.456230,1.484920,1.370930
2024-10-10,2.775010,3.143610,2.711440,2.742970,2.187210,1.909610,4.188370,3.293510,2.266240,1.408280,1.310090,3.006460,3.455420,2.921150,3.038580,2.372680,2.042010,1.400348,4.805840,3.788090,2.454390,1.484640,1.370750
2024-10-09,2.773640,3.141170,2.710190,2.742870,2.186400,1.909220,4.191800,3.282320,2.265310,1.408870,1.309950,3.004190,3.451860,2.919110,3.037950,2.371480,2.041420,1.399623,4.810100,3.773580,2.453290,1.485350,1.370570
2024-10-08,2.768830,3.133920,2.705600,2.734730,2.183750,1.907750,4.170410,3.278570,2.263090,1.409850,1.309800,2.999290,3.444330,2.914490,3.029230,2.368760,2.039900,1.397159,4.783640,3.768750,2.450640,1.486560,1.370400
2024-10-07,2.767420,3.132170,2.703750,2.731330,2.182360,1.906520,4.150520,3.291120,2.266300,1.407770,1.309670,2.998370,3.443780,2.913670,3.026350,2.367760,2.038820,1.396237,4.759050,3.785040,2.454490,1.483990,1.370240
2024-10-04,2.766770,3.130110,2.702620,2.730400,2.182170,1.907490,4.159160,3.270360,2.268200,1.413250,1.309250,2.996690,3.438940,2.911040,3.024260,2.367250,2.039700,1.396661,4.769780,3.758160,2.456760,1.490750,1.369730
2024-10-03,2.762840,3.123110,2.697950,2.728730,2.180710,1.907420,4.119190,3.286880,2.268740,1.418630,1.309110,2.994200,3.433930,2.903180,3.024150,2.366770,2.040390,1.396531,4.720320,3.779610,2.457420,1.497380,1.369550
2024-10-02,2.764190,3.124690,2.698880,2.729500,2.181670,1.908580,4.122930,3.288190,2.270340,1.421480,1.308940,2.995560,3.435060,2.904080,3.024450,2.368020,2.041740,1.397295,4.724960,3.781310,2.459320,1.500900,1.369350
2024-10-01,2.763260,3.123460,2.697610,2.731040,2.181220,1.908220,4.117210,3.290910,2.280930,1.421490,1.308790,2.995040,3.434430,2.903170,3.026920,2.367790,2.041570,1.396391,4.717880,3.784870,2.472060,1.500910,1.369160
2024-09-30,2.766920,3.129550,2.700690,2.736000,2.182930,1.909000,4.116760,3.311730,2.281910,1.420100,1.308660,2.999810,3.442190,2.907780,3.032860,2.370240,2.042650,1.397165,4.717370,3.811870,2.473240,1.499200,1.369000
2024-09-27,2.766370,3.128270,2.700090,2.735970,2.182330,1.908780,4.130050,3.293880,2.281310,1.421120,1.308230,2.997920,3.438900,2.905710,3.031750,2.369020,2.042070,1.396788,4.733790,3.788800,2.472530,1.500440,1.368480
2024-09-26,2.765040,3.126440,2.699050,2.736760,2.181400,1.907900,4.136210,3.283790,2.280620,1.420200,1.308100,2.995980,3.436410,2.903930,3.032670,2.367550,2.040850,1.395160,4.741380,3.775710,2.471730,1.499320,1.368320
2024-09-25,2.754910,3.110780,2.690320,2.727050,2.175880,1.904800,4.109150,3.255890,2.281580,1.421370,1.307970,2.984750,3.418860,2.894020,3.021400,2.361280,2.037450,1.390482,4.707850,3.739570,2.472850,1.500760,1.368160
2024-09-24,2.756730,3.113050,2.691540,2.728840,2.177080,1.905800,4.112230,3.261150,2.282090,1.423240,1.307800,2.986770,3.421420,2.895430,3.023840,2.362590,2.038550,1.392110,4.711680,3.746410,2.473590,1.503060,1.367950
2024-09-23,2.750070,3.104220,2.686360,2.726730,2.173140,1.902910,4.092810,3.250030,2.282440,1.420440,1.307640,2.979910,3.412010,2.889920,3.021740,2.358110,2.035270,1.389961,4.687640,3.732010,2.474020,1.499600,1.367760
2024-09-20,2.754900,3.111360,2.690920,2.731500,2.176730,1.904940,4.103730,3.267480,2.280350,1.421050,1.307240,2.986400,3.421830,2.895920,3.028380,2.362150,2.037720,1.392766,4.701090,3.754680,2.471520,1.500360,1.367270
2024-09-19,2.754470,3.110780,2.690450,2.730470,2.176180,1.904660,4.109870,3.260020,2.281310,1.421390,1.307120,2.985420,3.420200,2.894810,3.026650,2.361470,2.037320,1.392536,4.708720,3.745040,2.472680,1.500770,1.367120
2024-09-18,2.743020,3.093180,2.680090,2.721200,2.170190,1.901330,4.067780,3.242560,2.280940,1.422870,1.306980,2.973250,3.401780,2.884750,3.017010,2.354480,2.033570,1.387578,4.656640,3.722420,2.472030,1.502600,1.366960
2024-09-17,2.746550,3.097900,2.683040,2.725260,2.172420,1.903010,4.083130,3.244080,2.281340,1.425100,1.306850,2.976900,3.406460,2.887600,3.021250,2.356940,2.035490,1.389563,4.675650,3.724400,2.472550,1.505340,1.366800
2024-09-16,2.746230,3.097030,2.682790,2.724400,2.172450,1.903080,4.090860,3.235380,2.282700,1.425860,1.306710,2.976070,3.405040,2.886890,3.019750,2.356620,2.035440,1.389341,4.685250,3.713140,2.474200,1.506280,1.366630
2024-09-13,2.743940,3.094160,2.680790,2.720230,2.170660,1.901520,4.088690,3.229030,2.282390,1.423900,1.306270,2.973220,3.401630,2.884370,3.014720,2.354330,2.033510,1.387952,4.682580,3.704970,2.473810,1.503860,1.366090
2024-09-12,2.739790,3.088330,2.676990,2.717100,2.167770,1.899230,4.075890,3.222560,2.280480,1.421530,1.306110,2.968630,3.395550,2.880320,3.011680,2.350980,2.030860,1.385010,4.666660,3.696280,2.471410,1.500920,1.365900
2024-09-11,2.730470,3.073370,2.669160,2.708570,2.162800,1.896430,4.060390,3.187300,2.279210,1.422340,1.305970,2.957340,3.378090,2.870610,3.001660,2.344710,2.027430,1.381060,4.647450,3.650580,2.469640,1.501920,1.365730
2024-09-10,2.725480,3.066700,2.664830,2.704650,2.159630,1.894100,4.034650,3.188850,2.279670,1.420140,1.305830,2.952530,3.371680,2.866670,2.997890,2.341290,2.024810,1.379059,4.615580,3.652600,2.470180,1.499220,1.365560
2024-09-09,2.722350,3.062570,2.662220,2.700980,2.157400,1.892350,4.027990,3.181550,2.276650,1.417930,1.305710,2.948710,3.366770,2.863580,2.993610,2.338610,2.022690,1.376651,4.607330,3.643160,2.466560,1.496490,1.365410
2024-09-06,2.714910,3.051900,2.654640,2.693380,2.153050,1.889810,3.982090,3.189400,2.275400,1.418820,1.305290,2.941740,3.356580,2.856850,2.986200,2.334340,2.020050,1.373778,4.550490,3.653390,2.465060,1.497580,1.364890
2024-09-05,2.720220,3.061040,2.659270,2.695550,2.154810,1.890300,4.024410,3.180600,2.272560,1.416200,1.305170,2.945490,3.363370,2.859630,2.986690,2.335690,2.020090,1.375432,4.602900,3.641990,2.461650,1.494360,1.364760
2024-09-04,2.717840,3.057980,2.657290,2.694540,2.152840,1.888900,4.026050,3.168060,2.272690,1.414870,1.305010,2.941950,3.358500,2.856470,2.984280,2.333130,2.018230,1.374232,4.604710,3.624770,2.461690,1.492810,1.364550
2024-09-03,2.729230,3.076670,2.667240,2.706790,2.159050,1.891690,4.049800,3.212200,2.272300,1.411320,1.304860,2.956040,3.381490,2.868870,2.999320,2.340560,2.021710,1.379766,4.634110,3.681990,2.461220,1.488440,1.364370
2024-09-02,2.734270,3.085410,2.671260,2.710220,2.160420,1.892240,4.075140,3.215000,2.273140,1.409450,1.304730,2.960200,3.388480,2.871960,3.001660,2.342120,2.022110,1.380866,4.665530,3.685640,2.462260,1.486130,1.364210
2024-08-30,2.733770,3.084440,2.670710,2.709280,2.160210,1.892270,4.081700,3.206180,2.271460,1.410890,1.304310,2.959190,3.386580,2.870670,3.000280,2.341630,2.022010,1.381285,4.673650,3.674250,2.460230,1.487900,1.363710
2024-08-29,2.722570,3.067630,2.660890,2.701390,2.153770,1.888600,4.054040,3.177710,2.269390,1.411610,1.304180,2.946190,3.366980,2.859290,2.991570,2.334150,2.017680,1.377579,4.639420,3.637400,2.457700,1.488800,1.363540
2024-08-28,2.723940,3.068900,2.661720,2.701440,2.154730,1.889330,4.048500,3.185860,2.270450,1.412830,1.304080,2.948380,3.369590,2.861010,2.992090,2.335490,2.018710,1.378374,4.632550,3.647960,2.458990,1.490300,1.363420
2024-08-27,2.728410,3.074730,2.666760,2.703580,2.157180,1.891030,4.068480,3.182790,2.270930,1.413280,1.303950,2.952930,3.375240,2.866000,2.994000,2.338070,2.020590,1.380009,4.657280,3.644000,2.459220,1.490850,1.363270
2024-08-26,2.728530,3.075030,2.666270,2.703320,2.157310,1.891330,4.065860,3.188180,2.270550,1.414910,1.303830,2.953170,3.375600,2.865380,2.993980,2.338120,2.020930,1.380562,4.654040,3.650920,2.458790,1.492860,1.363110
2024-08-23,2.726490,3.072440,2.664810,2.701280,2.155400,1.889880,4.078920,3.166860,2.269970,1.413330,1.303380,2.949380,3.370420,2.862060,2.990510,2.335350,2.018890,1.379126,4.670210,3.623360,2.458110,1.490920,1.362570
2024-08-22,2.723450,3.067990,2.662370,2.697270,2.154010,1.888760,4.065520,3.167970,2.266930,1.412230,1.303240,2.946890,3.367120,2.860180,2.986300,2.333880,2.017630,1.377262,4.653580,3.624810,2.454440,1.489560,1.362400
2024-08-21,2.723970,3.068840,2.662600,2.697640,2.154040,1.888990,4.075830,3.160020,2.265920,1.413640,1.303070,2.946630,3.366360,2.859350,2.986050,2.333610,2.017700,1.378083,4.666390,3.614530,2.453230,1.491300,1.362190
2024-08-20,2.719650,3.063060,2.658990,2.693800,2.151080,1.886760,4.062460,3.152590,2.265140,1.411130,1.302920,2.941770,3.359900,2.855410,2.981810,2.330210,2.015100,1.375388,4.649870,3.604930,2.452290,1.488210,1.362000
2024-08-19,2.721730,3.066150,2.661090,2.693770,2.152240,1.887380,4.079030,3.147950,2.265070,1.410760,1.302800,2.943540,3.362580,2.857070,2.981590,2.331310,2.015690,1.375978,4.670320,3.598930,2.452170,1.487750,1.361860
2024-08-16,2.718430,3.061630,2.656970,2.689120,2.150860,1.885940,4.070610,3.150670,2.263380,1.410010,1.302360,2.940210,3.359230,2.853260,2.976400,2.329720,2.014020,1.374585,4.659690,3.602500,2.450120,1.486830,1.361330
2024-08-15,2.707930,3.045610,2.648020,2.678810,2.144720,1.882500,4.051600,3.114970,2.263660,1.410660,1.302270,2.927450,3.339690,2.842170,2.963770,2.322310,2.009820,1.369231,4.636160,3.556260,2.450490,1.487630,1.361240
2024-08-14,2.699710,3.033090,2.640860,2.670520,2.140590,1.880150,4.014280,3.108670,2.263600,1.411460,1.302100,2.919590,3.327520,2.835420,2.955190,2.317820,2.007300,1.365416,4.589990,3.548120,2.450420,1.488620,1.361040
2024-08-13,2.695300,3.027010,2.637130,2.664410,2.137550,1.877830,4.003040,3.098860,2.262480,1.408730,1.301910,2.914330,3.320590,2.831090,2.948280,2.314200,2.004530,1.361914,4.576260,3.535420,2.449100,1.485280,1.360810
